Año,Mes,Día,Siniestros,Fallecidos,Lesionados Graves,Lesionados Menos graves,Lesionados Leves,Total lesionados,Parque Vehicular,Poblacion,Siniestros por parque vehicular (por 10000 vehiculos),Siniestros por cantidad de habitantes (por 100000 habitantes),Fallecidos por parque vehicular (por 10000 vehiculos),Fallecidos por cantidad de habitantes (por 100000 habitantes),Lesionados por parque vehicular (por 10000 vehiculos),Lesionados por cantidad de habitantes (por 100000 habitantes)
2001,Marzo,Lunes,468,12,61,89,340,490,2176501,14952367,"2,15024022502172","3,12993922634457","0,0551343647441467","0,0802548519575529","2,25131989371932","3,27707312160008"
2001,Marzo,Martes,511,14,100,72,395,567,2176501,14952367,"2,34780503202158","3,4175191125258","0,0643234255348378","0,0936306606171451","2,60509873416093","3,79204175499438"
2001,Marzo,Miércoles,526,12,62,80,345,487,2176501,14952367,"2,41672298795176","3,51783767747274","0,0551343647441467","0,0802548519575529","2,23753630253329","3,25700940861069"
2001,Marzo,Jueves,649,11,101,89,447,637,2176501,14952367,"2,98185022657927","4,34044991003766","0,0505398343488011","0,0735669476277569","2,92671586183512","4,2601950580801"
2001,Marzo,Viernes,629,28,98,85,420,603,2176501,14952367,"2,88995961867236","4,20669182344173","0,128646851069676","0,18726132123429","2,77050182839337","4,03280631086704"
2001,Marzo,Sábado,609,27,119,89,440,648,2176501,14952367,"2,79806901076544","4,07293373684581","0,12405232067433","0,180573416904494","2,97725569618392","4,33376200570786"
2001,Marzo,Domingo,453,25,91,92,369,552,2176501,14952367,"2,08132226909154","3,02962066139762","0,114863259883639","0,167197608244902","2,53618077823075","3,69172319004744"
2001,Total Marzo,,3845,129,632,596,2756,3984,2176501,14952367,"17,6659693701037","25,7149921480659","0,592694420999577","0,862739658543694","18,3046090950567","26,6446108499076"
2001,Abril,Lunes,623,22,84,91,395,570,2176501,14952367,"2,86239243630028","4,16656439746296","0,101079668697602","0,147133895255514","2,61888232534697","3,81210546798376"
2001,Abril,Martes,512,22,71,71,356,498,2176501,14952367,"2,35239956241693","3,42420701685559","0,101079668697602","0,147133895255514","2,28807613688209","3,33057635623845"
2001,Abril,Miércoles,446,10,76,61,296,433,2176501,14952367,"2,04916055632412","2,98280533108905","0,0459453039534556","0,0668790432979608","1,98943166118463","2,8958625748017"
2001,Abril,Jueves,534,13,72,67,307,446,2176501,14952367,"2,45347923111453","3,57134091211111","0,0597288951394922","0,086942756287349","2,04916055632412","2,98280533108905"
2001,Abril,Viernes,557,19,85,87,357,529,2176501,14952367,"2,55915343020748","3,72516271169642","0,0872960775115656","0,127070182266126","2,4305065791378","3,53790139046213"
2001,Abril,Sábado,502,19,98,75,332,505,2176501,14952367,"2,30645425846347","3,35732797355763","0,0872960775115656","0,127070182266126","2,32023784964951","3,37739168654702"
2001,Abril,Domingo,627,34,117,100,504,721,2176501,14952367,"2,88077055788166","4,19331601478214","0,156214033441749","0,227388747213067","3,31265641504415","4,82197902178297"
2001,Total Abril,,3801,139,603,552,2547,3702,2176501,14952367,"17,4638100327085","25,4207243575549","0,638639724953032","0,929618701841655","17,0089515235693","24,7586218289051"
2001,Mayo,Lunes,471,15,75,72,329,476,2176501,14952367,"2,16402381620776","3,15000293933395","0,0689179559301834","0,100318564946941","2,18699646818449","3,18344246098293"
2001,Mayo,Martes,636,17,105,99,469,673,2176501,14952367,"2,92212133143977","4,25350715375031","0,0781070167208745","0,113694373606533","3,09211895606756","4,50095961395276"
2001,Mayo,Miércoles,626,13,106,86,380,572,2176501,14952367,"2,87617602748632","4,18662811045235","0,0597288951394922","0,086942756287349","2,62807138613766","3,82548127664336"
2001,Mayo,Jueves,604,14,86,83,414,583,2176501,14952367,"2,77509635878872","4,03949421519683","0,0643234255348378","0,0936306606171451","2,67861122048646","3,89904822427111"
2001,Mayo,Viernes,598,19,79,83,400,562,2176501,14952367,"2,74752917641664","3,99936678921805","0,0872960775115656","0,127070182266126","2,5821260821842","3,7586022333454"
2001,Mayo,Sábado,536,21,102,71,365,538,2176501,14952367,"2,46266829190522","3,5847167207707","0,0964851383022567","0,140445990925718","2,47185735269591","3,59809252943029"
2001,Mayo,Domingo,436,36,89,84,314,487,2176501,14952367,"2,00321525237066","2,91592628779109","0,16540309423244","0,240764555872659","2,23753630253329","3,25700940861069"
2001,Total Mayo,,3907,135,642,578,2671,3891,2176501,14952367,"17,9508302546151","26,1296422165133","0,62026160337165","0,902867084522471","17,8773177682896","26,0226357472365"
